StateAquaticToxins,UNIT_CODE,StateCiguatera,State,StateRegulation,StateSWShellfishConsumptionAdvisory,AdvisoryStateEPA,State_Full,ParkContact,Park,StateContaminationAdvisory,USFWS_TE,test,SuperintendentsCompendium,SpecialRegulation,Region,GeneralRegulation,ParkHomepage,AdvisoryPark,Fish,FishSpeciesState,Fishing,Coastal,StateFishConsumptionAdvisory,Species,FishSpeciesPark,lon,lat
https://www.google.com/search?q=Mississippi+aquatic+toxins+fish+shellfish+advisory,NATC,https://www.google.com/search?q=Mississippi+ciguatera+fish+shellfish+advisory,MS,"<a target=""_blank"" href=""http://www.mdwfp.com/"">MS</a>",https://www.google.com/search?q=Mississippi+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Mississippi+,https://www.nps.gov/NATC/contacts.htm,Natchez National Historical Park,https://www.google.com/search?q=Mississippi+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=MS&status=listed,No,https://www.nps.gov/NATC/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,SE,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/NATC,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FNATC,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/NATC,https://www.google.com/search?q=fish+species+in+Mississippi,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/NATC,0,https://www.google.com/search?q=Mississippi+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/NATC,https://www.google.com/search?q=fish+species+in+Natchez+National+Historical+Park,-91.3824497678425,31.543019473969593
https://www.google.com/search?q=Kentucky+aquatic+toxins+fish+shellfish+advisory,MACA,https://www.google.com/search?q=Kentucky+ciguatera+fish+shellfish+advisory,KY,"<a target=""_blank"" href=""http://www.kdfwr.state.ky.us/"">KY</a>",https://www.google.com/search?q=Kentucky+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Kentucky+,https://www.nps.gov/MACA/contacts.htm,Mammoth Cave National Park,https://www.google.com/search?q=Kentucky+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=KY&status=listed,No,https://www.nps.gov/MACA/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,SE,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/MACA,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FMACA,https://www.nps.gov/MACA/learn/nature/fish.htm,https://www.google.com/search?q=fish+species+in+Kentucky,https://www.nps.gov/MACA/planyourvisit/fishing.htm,0,https://www.google.com/search?q=Kentucky+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/MACA,https://www.google.com/search?q=fish+species+in+Mammoth+Cave+National+Park,-86.13089476238332,37.19758046706494
https://www.google.com/search?q=Wyoming+aquatic+toxins+fish+shellfish+advisory,GRTE,https://www.google.com/search?q=Wyoming+ciguatera+fish+shellfish+advisory,WY,"<a target=""_blank"" href=""http://wgfd.wyo.gov/web2011/home.aspx"">WY</a>",https://www.google.com/search?q=Wyoming+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Wyoming+,https://www.nps.gov/GRTE/contacts.htm,Grand Teton National Park,https://www.google.com/search?q=Wyoming+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=WY&status=listed,No,https://www.nps.gov/GRTE/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,IM,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/GRTE,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FGRTE,https://www.nps.gov/GRTE/learn/nature/fish.htm,https://www.google.com/search?q=fish+species+in+Wyoming,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/GRTE,0,https://www.google.com/search?q=Wyoming+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/GRTE,https://www.google.com/search?q=fish+species+in+Grand+Teton+National+Park,-110.70548773587029,43.81816011239931
https://www.google.com/search?q=Missouri+aquatic+toxins+fish+shellfish+advisory,WICR,https://www.google.com/search?q=Missouri+ciguatera+fish+shellfish+advisory,MO,"<a target=""_blank"" href=""http://mdc.mo.gov/"">MO</a>",https://www.google.com/search?q=Missouri+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Missouri+,https://www.nps.gov/WICR/contacts.htm,Wilson's Creek National Battlefield,https://www.google.com/search?q=Missouri+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=MO&status=listed,No,https://www.nps.gov/WICR/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,MW,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/WICR,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FWICR,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/WICR,https://www.google.com/search?q=fish+species+in+Missouri,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/WICR,0,https://www.google.com/search?q=Missouri+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/WICR,https://www.google.com/search?q=fish+species+in+Wilson's+Creek+National+Battlefield,-93.40985160836499,37.09998950910864
https://www.google.com/search?q=Maryland+aquatic+toxins+fish+shellfish+advisory,THST,https://www.google.com/search?q=Maryland+ciguatera+fish+shellfish+advisory,MD,"<a target=""_blank"" href=""http://www.dnr.state.md.us/"">MD</a>",https://www.google.com/search?q=Maryland+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Maryland+,https://www.nps.gov/THST/contacts.htm,Thomas Stone National Historic Site,https://www.google.com/search?q=Maryland+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=MD&status=listed,No,https://www.nps.gov/THST/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,NE,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/THST,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FTHST,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/THST,https://www.google.com/search?q=fish+species+in+Maryland,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/THST,0,https://www.google.com/search?q=Maryland+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/THST,https://www.google.com/search?q=fish+species+in+Thomas+Stone+National+Historic+Site,-77.03781290444192,38.52934415131159
https://www.google.com/search?q=Kansas+aquatic+toxins+fish+shellfish+advisory,TAPR,https://www.google.com/search?q=Kansas+ciguatera+fish+shellfish+advisory,KS,"<a target=""_blank"" href=""http://www.kdwpt.state.ks.us/"">KS</a>",https://www.google.com/search?q=Kansas+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Kansas+,https://www.nps.gov/TAPR/contacts.htm,Tallgrass Prairie National Preserve,https://www.google.com/search?q=Kansas+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=KS&status=listed,No,https://www.nps.gov/TAPR/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,MW,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/TAPR,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FTAPR,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/TAPR,https://www.google.com/search?q=fish+species+in+Kansas,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/TAPR,0,https://www.google.com/search?q=Kansas+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/TAPR,https://www.google.com/search?q=fish+species+in+Tallgrass+Prairie+National+Preserve,-96.57387272614534,38.45135719268035
https://www.google.com/search?q=Nevada+aquatic+toxins+fish+shellfish+advisory,GRBA,https://www.google.com/search?q=Nevada+ciguatera+fish+shellfish+advisory,NV,"<a target=""_blank"" href=""http://www.ndow.org/"">NV</a>",https://www.google.com/search?q=Nevada+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Nevada+,https://www.nps.gov/GRBA/contacts.htm,Great Basin National Park,https://www.google.com/search?q=Nevada+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=NV&status=listed,No,https://www.nps.gov/GRBA/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,PW,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/GRBA,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FGRBA,https://www.nps.gov/GRBA/learn/nature/fish.htm,https://www.google.com/search?q=fish+species+in+Nevada,https://www.nps.gov/GRBA/planyourvisit/fishing.htm,0,https://www.google.com/search?q=Nevada+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/GRBA,https://www.google.com/search?q=fish+species+in+Great+Basin+National+Park,-114.25796576840543,38.94609529795969
https://www.google.com/search?q=Michigan+aquatic+toxins+fish+shellfish+advisory,GRPO,https://www.google.com/search?q=Michigan+ciguatera+fish+shellfish+advisory,MI,"<a target=""_blank"" href=""http://www.dnr.state.mn.us/index.html"">MN</a>",https://www.google.com/search?q=Michigan+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Michigan+,https://www.nps.gov/GRPO/contacts.htm,Grand Portage National Monument,https://www.google.com/search?q=Michigan+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=MI&status=listed,No,https://www.nps.gov/GRPO/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,MW,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/GRPO,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FGRPO,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/GRPO,https://www.google.com/search?q=fish+species+in+Michigan,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/GRPO,0,https://www.google.com/search?q=Michigan+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/GRPO,https://www.google.com/search?q=fish+species+in+Grand+Portage+National+Monument,-89.76068849957454,47.99968200012427
https://www.google.com/search?q=California+aquatic+toxins+fish+shellfish+advisory,WHIS,https://www.google.com/search?q=California+ciguatera+fish+shellfish+advisory,CA,"<a target=""_blank"" href=""http://www.dfg.ca.gov/"">CA</a>",https://www.google.com/search?q=California+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,California+,https://www.nps.gov/WHIS/contacts.htm,Whiskeytown National Recreation Area,https://www.google.com/search?q=California+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=CA&status=listed,No,https://www.nps.gov/WHIS/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,PW,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/WHIS,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FWHIS,https://www.nps.gov/WHIS/learn/nature/fish.htm,https://www.google.com/search?q=fish+species+in+California,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/WHIS,0,https://www.google.com/search?q=California+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/WHIS,https://www.google.com/search?q=fish+species+in+Whiskeytown+National+Recreation+Area,-122.60226027908857,40.61358019806772
https://www.google.com/search?q=Massachusetts+aquatic+toxins+fish+shellfish+advisory,SAMA,https://www.google.com/search?q=Massachusetts+ciguatera+fish+shellfish+advisory,MA,"<a target=""_blank"" href=""http://www.mass.gov/eea/agencies/dfg/dfw/"">MA</a>",https://www.google.com/search?q=Massachusetts+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Massachusetts+,https://www.nps.gov/SAMA/contacts.htm,Salem Maritime National Historic Site,https://www.google.com/search?q=Massachusetts+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=MA&status=listed,Yes,https://www.nps.gov/SAMA/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,NE,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/SAMA,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FSAMA,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/SAMA,https://www.google.com/search?q=fish+species+in+Massachusetts,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/SAMA,1,https://www.google.com/search?q=Massachusetts+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/SAMA,https://www.google.com/search?q=fish+species+in+Salem+Maritime+National+Historic+Site,-70.88683822790188,42.51959896641921
https://www.google.com/search?q=North+Carolina+aquatic+toxins+fish+shellfish+advisory,MOCR,https://www.google.com/search?q=North+Carolina+ciguatera+fish+shellfish+advisory,NC,"<a target=""_blank"" href=""http://www.ncwildlife.org/"">NC</a>",https://www.google.com/search?q=North+Carolina+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,North+Carolina+,https://www.nps.gov/MOCR/contacts.htm,Moores Creek National Battlefield,https://www.google.com/search?q=North+Carolina+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=NC&status=listed,No,https://www.nps.gov/MOCR/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,SE,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/MOCR,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FMOCR,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/MOCR,https://www.google.com/search?q=fish+species+in+North+Carolina,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/MOCR,0,https://www.google.com/search?q=North+Carolina+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/MOCR,https://www.google.com/search?q=fish+species+in+Moores+Creek+National+Battlefield,-78.11031132470782,34.4582077288037
https://www.google.com/search?q=Alabama+aquatic+toxins+fish+shellfish+advisory,HOBE,https://www.google.com/search?q=Alabama+ciguatera+fish+shellfish+advisory,AL,"<a target=""_blank"" href=""http://www.outdooralabama.com/"">AL</a>",https://www.google.com/search?q=Alabama+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Alabama+,https://www.nps.gov/HOBE/contacts.htm,Horseshoe Bend National Military Park,https://www.google.com/search?q=Alabama+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=AL&status=listed,No,https://www.nps.gov/HOBE/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,SE,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/HOBE,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FHOBE,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/HOBE,https://www.google.com/search?q=fish+species+in+Alabama,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/HOBE,0,https://www.google.com/search?q=Alabama+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/HOBE,https://www.google.com/search?q=fish+species+in+Horseshoe+Bend+National+Military+Park,-85.73413618064018,32.976687687386914
https://www.google.com/search?q=Florida+aquatic+toxins+fish+shellfish+advisory,FOMA,https://www.google.com/search?q=Florida+ciguatera+fish+shellfish+advisory,FL,"<a target=""_blank"" href=""http://myfwc.com/"">FL</a>",https://www.google.com/search?q=Florida+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Florida+,https://www.nps.gov/FOMA/contacts.htm,Fort Matanzas National Monument,https://www.google.com/search?q=Florida+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=FL&status=listed,Yes,https://www.nps.gov/FOMA/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,SE,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/FOMA,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FFOMA,https://www.nps.gov/FOMA/learn/nature/fish.htm,https://www.google.com/search?q=fish+species+in+Florida,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/FOMA,1,https://www.google.com/search?q=Florida+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/FOMA,https://www.google.com/search?q=fish+species+in+Fort+Matanzas+National+Monument,-81.23866231111674,29.711405265240842
https://www.google.com/search?q=California+aquatic+toxins+fish+shellfish+advisory,CHIS,https://www.google.com/search?q=California+ciguatera+fish+shellfish+advisory,CA,"<a target=""_blank"" href=""http://www.dfg.ca.gov/"">CA</a>",https://www.google.com/search?q=California+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,California+,https://www.nps.gov/CHIS/contacts.htm,Channel Islands National Park,https://www.google.com/search?q=California+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=CA&status=listed,Yes,https://www.nps.gov/CHIS/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,PW,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/CHIS,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FCHIS,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/CHIS,https://www.google.com/search?q=fish+species+in+California,https://www.nps.gov/CHIS/planyourvisit/fishing.htm,1,https://www.google.com/search?q=California+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/CHIS,https://www.google.com/search?q=fish+species+in+Channel+Islands+National+Park,-119.73965083641696,34.01655126912584
https://www.google.com/search?q=Utah+aquatic+toxins+fish+shellfish+advisory,CANY,https://www.google.com/search?q=Utah+ciguatera+fish+shellfish+advisory,UT,"<a target=""_blank"" href=""http://wildlife.utah.gov/dwr/"">UT</a>",https://www.google.com/search?q=Utah+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Utah+,https://www.nps.gov/CANY/contacts.htm,Canyonlands National Park,https://www.google.com/search?q=Utah+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=UT&status=listed,No,https://www.nps.gov/CANY/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,IM,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/CANY,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FCANY,https://www.nps.gov/CANY/learn/nature/fish.htm,https://www.google.com/search?q=fish+species+in+Utah,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/CANY,0,https://www.google.com/search?q=Utah+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/CANY,https://www.google.com/search?q=fish+species+in+Canyonlands+National+Park,-109.87696220714014,38.24314038611999
https://www.google.com/search?q=Virginia+aquatic+toxins+fish+shellfish+advisory,BOWA,https://www.google.com/search?q=Virginia+ciguatera+fish+shellfish+advisory,VA,"<a target=""_blank"" href=""http://www.dgif.virginia.gov/"">VA</a>",https://www.google.com/search?q=Virginia+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Virginia+,https://www.nps.gov/BOWA/contacts.htm,Booker T Washington National Monument,https://www.google.com/search?q=Virginia+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=VA&status=listed,No,https://www.nps.gov/BOWA/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,NE,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/BOWA,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FBOWA,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/BOWA,https://www.google.com/search?q=fish+species+in+Virginia,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/BOWA,0,https://www.google.com/search?q=Virginia+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/BOWA,https://www.google.com/search?q=fish+species+in+Booker+T+Washington+National+Monument,-79.7318741836466,37.114813346458845
https://www.google.com/search?q=Louisiana+aquatic+toxins+fish+shellfish+advisory,JELA,https://www.google.com/search?q=Louisiana+ciguatera+fish+shellfish+advisory,LA,"<a target=""_blank"" href=""http://www.wlf.louisiana.gov/"">LA</a>",https://www.google.com/search?q=Louisiana+shellfish+consumption+advisory,https://fishadvisoryonline.epa.gov/General.aspx,Louisiana+,https://www.nps.gov/JELA/contacts.htm,Jean Lafitte National Historical Park and Preserve,https://www.google.com/search?q=Louisiana+fish+shellfish+bacteria+parasite+pathogen+advisory,http://ecos.fws.gov/tess_public/reports/species-listed-by-state-report?state=LA&status=listed,Yes,https://www.nps.gov/JELA/learn/management/lawsandpolicies.htm,http://www.ecfr.gov/cgi-bin/text-idx?SID=2e55b9b6836e9cbfee32ff83066c4d95&mc=true&tpl=/ecfrbrowse/Title36/36cfr7_main_02.tpl,SE,http://www.ecfr.gov/cgi-bin/text-idx?SID=f0949b5a6d51ee4d57ad25381fe61212&mc=true&node=se36.1.2_13&rgn=div8,https://www.nps.gov/JELA,https://www.nps.gov/search/?affiliate=nps&query=fish+consumption+advisory+shellfish+advisory&sitelimit=nps.gov%2FJELA,https://www.nps.gov/search/?affiliate=nps&query=fish&sitelimit=nps.gov/JELA,https://www.google.com/search?q=fish+species+in+Louisiana,https://www.nps.gov/search/?affiliate=nps&query=fishing&sitelimit=nps.gov/JELA,1,https://www.google.com/search?q=Louisiana+fish+consumption+advisory,https://irma.nps.gov/NPSpecies/Search/SpeciesList/JELA,https://www.google.com/search?q=fish+species+in+Jean+Lafitte+National+Historical+Park+and+Preserve,-90.14721028192895,29.81916125039146
